instance_id,project,target_stable_branch,change_id,master_patch_url,stable_backport_url,same_files_modified,file_overlap_ratio,files_only_in_master,files_only_in_stable,master_lines_added,master_lines_removed,stable_lines_added,stable_lines_removed,diff_size_ratio,days_to_backport,only_iac,has_explicit_tests,master_patchsets,master_human_messages,master_human_reviewers,master_review_duration_days,master_review_hours,master_ci_failures,master_human_negative_votes,master_api_status,bp_patchsets,bp_human_messages,bp_human_reviewers,bp_review_duration_days,bp_review_hours,bp_ci_failures,bp_human_negative_votes,bp_api_status,backport_type
openstack-puppet-tripleo-stable-stein-Id2c61fd,openstack/puppet-tripleo,stable/stein,Id2c61fd10df8c5427416fd6e6914e95502c3a714,https://review.opendev.org/c/openstack/puppet-tripleo/+/661703,https://review.opendev.org/c/openstack/puppet-tripleo/+/661842,True,1.0,,,2,2,2,2,1.0,0,False,False,1,4,3,0.39,9.43,1,0,ok,1,5,4,0.81,19.54,2,0,ok,Clean
openstack-puppet-vswitch-stable-queens-I576b00b,openstack/puppet-vswitch,stable/queens,I576b00bb28d0d531eb91a856632a7b5afe552f43,https://review.opendev.org/c/openstack/puppet-vswitch/+/650626,https://review.opendev.org/c/openstack/puppet-vswitch/+/664239,True,1.0,,,24,12,17,5,0.6111,54,False,False,13,30,8,43.38,1041.06,11,6,ok,4,12,5,35.21,844.96,4,1,ok,Modified
openstack-puppet-vswitch-stable-rocky-I576b00b,openstack/puppet-vswitch,stable/rocky,I576b00bb28d0d531eb91a856632a7b5afe552f43,https://review.opendev.org/c/openstack/puppet-vswitch/+/650626,https://review.opendev.org/c/openstack/puppet-vswitch/+/661764,True,1.0,,,24,12,24,12,1.0,26,False,False,13,30,8,43.38,1041.06,11,6,ok,1,4,3,20.05,481.16,1,0,ok,Clean
openstack-puppet-vswitch-stable-stein-I576b00b,openstack/puppet-vswitch,stable/stein,I576b00bb28d0d531eb91a856632a7b5afe552f43,https://review.opendev.org/c/openstack/puppet-vswitch/+/650626,https://review.opendev.org/c/openstack/puppet-vswitch/+/661762,True,1.0,,,24,12,24,12,1.0,23,False,False,13,30,8,43.38,1041.06,11,6,ok,5,17,4,17.09,410.17,6,2,ok,Clean
openstack-tripleo-validations-stable-stein-I59310ed,openstack/tripleo-validations,stable/stein,I59310ed92994e8f4913f493ae9711b209b45dd5b,https://review.opendev.org/c/openstack/tripleo-validations/+/660752,https://review.opendev.org/c/openstack/tripleo-validations/+/661727,True,1.0,,,1,1,1,1,1.0,0,True,False,1,4,4,5.85,140.45,1,0,ok,1,3,3,0.24,5.79,0,0,ok,Clean
openstack-qinling-stable-stein-I718a7f0,openstack/qinling,stable/stein,I718a7f009f1b21bdc0092f97767db275ca7b1614,https://review.opendev.org/c/openstack/qinling/+/659672,https://review.opendev.org/c/openstack/qinling/+/661660,True,1.0,,,7,10,7,10,1.0,10,False,False,2,5,2,0.21,5.07,1,0,ok,1,3,1,0.1,2.48,1,0,ok,Clean
openstack-puppet-horizon-stable-queens-I121a4ad,openstack/puppet-horizon,stable/queens,I121a4ad2070cfef173c572a3d25788abbbf16989,https://review.opendev.org/c/openstack/puppet-horizon/+/633779,https://review.opendev.org/c/openstack/puppet-horizon/+/722930,True,1.0,,,15,1,15,1,1.0,619,False,False,2,8,3,118.0,2831.99,7,1,ok,1,7,5,286.53,6876.8,6,0,ok,Clean
openstack-puppet-horizon-stable-rocky-I121a4ad,openstack/puppet-horizon,stable/rocky,I121a4ad2070cfef173c572a3d25788abbbf16989,https://review.opendev.org/c/openstack/puppet-horizon/+/633779,https://review.opendev.org/c/openstack/puppet-horizon/+/722929,True,1.0,,,15,1,15,1,1.0,340,False,False,2,8,3,118.0,2831.99,7,1,ok,1,5,4,8.0,192.08,1,0,ok,Clean
openstack-tripleo-common-stable-queens-Ie576537,openstack/tripleo-common,stable/queens,Ie576537d77b57927d430f20b274d1cb5d351241e,https://review.opendev.org/c/openstack/tripleo-common/+/660971,https://review.opendev.org/c/openstack/tripleo-common/+/706634,True,1.0,,,10,4,10,4,1.0,265,False,False,1,5,2,1.23,29.45,1,0,ok,1,5,2,5.93,142.34,4,0,ok,Clean
openstack-tripleo-common-stable-rocky-Ie576537,openstack/tripleo-common,stable/rocky,Ie576537d77b57927d430f20b274d1cb5d351241e,https://review.opendev.org/c/openstack/tripleo-common/+/660971,https://review.opendev.org/c/openstack/tripleo-common/+/706633,True,1.0,,,10,4,10,4,1.0,265,False,False,1,5,2,1.23,29.45,1,0,ok,1,6,2,5.93,142.34,4,0,ok,Clean
openstack-tripleo-common-stable-stein-Ie576537,openstack/tripleo-common,stable/stein,Ie576537d77b57927d430f20b274d1cb5d351241e,https://review.opendev.org/c/openstack/tripleo-common/+/660971,https://review.opendev.org/c/openstack/tripleo-common/+/661352,True,1.0,,,10,4,10,4,1.0,0,False,False,1,5,2,1.23,29.45,1,0,ok,1,4,3,0.31,7.53,2,0,ok,Clean
openstack-puppet-tripleo-stable-queens-I1325171,openstack/puppet-tripleo,stable/queens,I1325171ef60d7a7e3b57373082fcdb5487be939b,https://review.opendev.org/c/openstack/puppet-tripleo/+/659466,https://review.opendev.org/c/openstack/puppet-tripleo/+/662137,True,1.0,,,28,0,28,0,1.0,5,True,False,5,18,7,8.33,199.96,13,1,ok,1,2,1,0.33,7.99,2,0,ok,Clean
openstack-puppet-tripleo-stable-rocky-I1325171,openstack/puppet-tripleo,stable/rocky,I1325171ef60d7a7e3b57373082fcdb5487be939b,https://review.opendev.org/c/openstack/puppet-tripleo/+/659466,https://review.opendev.org/c/openstack/puppet-tripleo/+/661745,True,1.0,,,28,0,28,0,1.0,4,True,False,5,18,7,8.33,199.96,13,1,ok,1,4,2,0.88,21.11,2,0,ok,Clean
openstack-puppet-tripleo-stable-stein-I1325171,openstack/puppet-tripleo,stable/stein,I1325171ef60d7a7e3b57373082fcdb5487be939b,https://review.opendev.org/c/openstack/puppet-tripleo/+/659466,https://review.opendev.org/c/openstack/puppet-tripleo/+/661339,True,1.0,,,28,0,28,0,1.0,3,True,False,5,18,7,8.33,199.96,13,1,ok,1,3,4,3.84,92.19,1,0,ok,Clean
openstack-openstack-ansible-ceph_client-stable-stein-I14b3f3f,openstack/openstack-ansible-ceph_client,stable/stein,I14b3f3f58ca210ad396d9e434cc26d6b1c50b8a1,https://review.opendev.org/c/openstack/openstack-ansible-ceph_client/+/652796,https://review.opendev.org/c/openstack/openstack-ansible-ceph_client/+/661252,True,1.0,,,1,1,1,1,1.0,30,True,False,1,9,6,10.88,261.15,2,0,ok,1,7,5,3.07,73.7,2,0,ok,Clean
openstack-puppet-tripleo-stable-stein-Icaaee64,openstack/puppet-tripleo,stable/stein,Icaaee64b6f491bf80fde2a8a44c6b28727493e13,https://review.opendev.org/c/openstack/puppet-tripleo/+/660143,https://review.opendev.org/c/openstack/puppet-tripleo/+/661026,True,1.0,,,21,7,21,7,1.0,1,False,False,3,8,5,2.71,64.94,12,0,ok,1,1,1,0.75,18.1,1,0,ok,Clean
openstack-puppet-tripleo-stable-stein-I354f153,openstack/puppet-tripleo,stable/stein,I354f153394009591e38773d0afc933ce38a8fdff,https://review.opendev.org/c/openstack/puppet-tripleo/+/660600,https://review.opendev.org/c/openstack/puppet-tripleo/+/660875,True,1.0,,,7,0,7,0,1.0,0,True,False,1,6,7,0.67,16.03,2,0,ok,1,3,5,0.33,8.01,1,0,ok,Clean
openstack-puppet-tripleo-stable-stein-I5b29a51,openstack/puppet-tripleo,stable/stein,I5b29a51d7edace30e6357a2af95d1af4596ddfd3,https://review.opendev.org/c/openstack/puppet-tripleo/+/659532,https://review.opendev.org/c/openstack/puppet-tripleo/+/660511,True,1.0,,,5,2,5,2,1.0,1,False,False,7,13,6,5.36,128.6,6,0,ok,1,2,1,1.2,28.88,1,0,ok,Clean
openstack-puppet-tripleo-stable-queens-I39e6bbe,openstack/puppet-tripleo,stable/queens,I39e6bbe4432025a05e6dcc3f6b263073dd8624c5,https://review.opendev.org/c/openstack/puppet-tripleo/+/659498,https://review.opendev.org/c/openstack/puppet-tripleo/+/660897,True,1.0,,,1,0,1,0,1.0,10,True,False,3,20,9,4.52,108.42,6,0,ok,1,6,7,7.82,187.59,6,0,ok,Clean
openstack-puppet-tripleo-stable-rocky-I39e6bbe,openstack/puppet-tripleo,stable/rocky,I39e6bbe4432025a05e6dcc3f6b263073dd8624c5,https://review.opendev.org/c/openstack/puppet-tripleo/+/659498,https://review.opendev.org/c/openstack/puppet-tripleo/+/660396,True,1.0,,,1,0,1,0,1.0,2,True,False,3,20,9,4.52,108.42,6,0,ok,1,6,7,1.62,38.95,0,0,ok,Clean
openstack-puppet-tripleo-stable-stein-I39e6bbe,openstack/puppet-tripleo,stable/stein,I39e6bbe4432025a05e6dcc3f6b263073dd8624c5,https://review.opendev.org/c/openstack/puppet-tripleo/+/659498,https://review.opendev.org/c/openstack/puppet-tripleo/+/660335,True,1.0,,,1,0,1,0,1.0,1,True,False,3,20,9,4.52,108.42,6,0,ok,2,5,6,0.69,16.46,3,0,ok,Clean
openstack-puppet-nova-stable-queens-Ib58c2ca,openstack/puppet-nova,stable/queens,Ib58c2ca04dfe6d1e1ff849f600a9a24724205078,https://review.opendev.org/c/openstack/puppet-nova/+/657918,https://review.opendev.org/c/openstack/puppet-nova/+/660894,True,1.0,,,149,0,149,0,1.0,11,False,False,10,34,8,8.64,207.45,16,7,ok,1,14,7,6.36,152.59,10,0,ok,Clean
openstack-puppet-nova-stable-rocky-Ib58c2ca,openstack/puppet-nova,stable/rocky,Ib58c2ca04dfe6d1e1ff849f600a9a24724205078,https://review.opendev.org/c/openstack/puppet-nova/+/657918,https://review.opendev.org/c/openstack/puppet-nova/+/660383,True,1.0,,,149,0,149,0,1.0,4,False,False,10,34,8,8.64,207.45,16,7,ok,1,4,6,0.31,7.5,2,0,ok,Clean
openstack-puppet-nova-stable-stein-Ib58c2ca,openstack/puppet-nova,stable/stein,Ib58c2ca04dfe6d1e1ff849f600a9a24724205078,https://review.opendev.org/c/openstack/puppet-nova/+/657918,https://review.opendev.org/c/openstack/puppet-nova/+/660329,True,1.0,,,149,0,149,0,1.0,3,False,False,10,34,8,8.64,207.45,16,7,ok,1,3,6,0.36,8.6,2,0,ok,Clean
openstack-kayobe-stable-rocky-Iaa30422,openstack/kayobe,stable/rocky,Iaa304221b8093ac71f9cdbb23edc84d1517578da,https://review.opendev.org/c/openstack/kayobe/+/652010,https://review.opendev.org/c/openstack/kayobe/+/667672,True,1.0,,,46,9,49,12,1.1091,71,False,True,4,20,6,38.52,924.38,1,2,ok,1,6,3,35.08,842.0,0,0,ok,Modified
openstack-openstack-ansible-os_glance-stable-stein-I437647a,openstack/openstack-ansible-os_glance,stable/stein,I437647aff026a460e6e5f8b73827e31631fd8d42,https://review.opendev.org/c/openstack/openstack-ansible-os_glance/+/658679,https://review.opendev.org/c/openstack/openstack-ansible-os_glance/+/660115,True,1.0,,,12,0,12,0,1.0,3,False,False,6,5,3,4.94,118.55,3,0,ok,1,2,2,0.14,3.34,1,0,ok,Clean
openstack-openstack-ansible-lxc_hosts-stable-stein-Ia181556,openstack/openstack-ansible-lxc_hosts,stable/stein,Ia181556e77dcc85bea726e47fc8ca1f097cc3bbb,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/657292,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/659980,True,1.0,,,12,38,12,38,1.0,0,True,False,2,6,3,14.42,345.98,2,1,ok,1,3,1,0.63,15.01,1,0,ok,Clean
openstack-openstack-ansible-lxc_hosts-stable-rocky-Ia181556,openstack/openstack-ansible-lxc_hosts,stable/rocky,Ia181556e77dcc85bea726e47fc8ca1f097cc3bbb,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/657292,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/659981,True,1.0,,,12,38,12,38,1.0,0,True,False,2,6,3,14.42,345.98,2,1,ok,1,3,1,0.62,14.98,1,0,ok,Clean
openstack-devstack-stable-stein-Ie69b7b5,openstack/devstack,stable/stein,Ie69b7b51947cbf1a8b31d2701783de2fb56a2d33,https://review.opendev.org/c/openstack/devstack/+/649275,https://review.opendev.org/c/openstack/devstack/+/736475,True,1.0,,,14,6,14,6,1.0,395,False,False,1,6,3,47.88,1149.2,1,0,ok,1,5,3,0.82,19.59,3,0,ok,Clean
openstack-openstack-ansible-lxc_hosts-stable-stein-I4ec91f5,openstack/openstack-ansible-lxc_hosts,stable/stein,I4ec91f541e6d2d4cca4d899f4c7d519b169e2f50,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/658837,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/659840,True,1.0,,,38,40,38,40,1.0,4,True,False,4,6,3,0.27,6.41,2,1,ok,1,4,2,0.78,18.66,1,0,ok,Clean
openstack-openstack-ansible-lxc_hosts-stable-rocky-I4ec91f5,openstack/openstack-ansible-lxc_hosts,stable/rocky,I4ec91f541e6d2d4cca4d899f4c7d519b169e2f50,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/658837,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/659360,True,1.0,,,38,40,38,12,0.641,2,True,False,4,6,3,0.27,6.41,2,1,ok,2,7,3,0.64,15.35,2,1,ok,Modified
openstack-puppet-nova-stable-stein-Ia94a5d7,openstack/puppet-nova,stable/stein,Ia94a5d7baf1dd2efc8339475176a1e1c24ad99d0,https://review.opendev.org/c/openstack/puppet-nova/+/651690,https://review.opendev.org/c/openstack/puppet-nova/+/659260,True,1.0,,,1,0,1,0,1.0,37,True,False,1,9,5,4.05,97.1,2,0,ok,1,8,9,7.06,169.48,4,1,ok,Clean
openstack-puppet-nova-stable-queens-Ia94a5d7,openstack/puppet-nova,stable/queens,Ia94a5d7baf1dd2efc8339475176a1e1c24ad99d0,https://review.opendev.org/c/openstack/puppet-nova/+/651690,https://review.opendev.org/c/openstack/puppet-nova/+/653885,True,1.0,,,1,0,1,0,1.0,11,True,False,1,9,5,4.05,97.1,2,0,ok,1,4,3,7.72,185.33,2,0,ok,Clean
openstack-puppet-nova-stable-rocky-Ia94a5d7,openstack/puppet-nova,stable/rocky,Ia94a5d7baf1dd2efc8339475176a1e1c24ad99d0,https://review.opendev.org/c/openstack/puppet-nova/+/651690,https://review.opendev.org/c/openstack/puppet-nova/+/653884,True,1.0,,,1,0,1,0,1.0,10,True,False,1,9,5,4.05,97.1,2,0,ok,1,10,3,7.18,172.4,10,0,ok,Clean
openstack-tripleo-validations-stable-stein-Ib2cb1f9,openstack/tripleo-validations,stable/stein,Ib2cb1f94c71409477eb18d55f160d57dc5850ead,https://review.opendev.org/c/openstack/tripleo-validations/+/658985,https://review.opendev.org/c/openstack/tripleo-validations/+/659249,True,1.0,,,6,6,6,6,1.0,0,True,False,2,6,5,1.02,24.41,0,0,ok,1,2,4,0.41,9.94,0,0,ok,Clean
openstack-puppet-tripleo-stable-stein-I388180d,openstack/puppet-tripleo,stable/stein,I388180dc991926ff30f8bbc556f61447152f8dc9,https://review.opendev.org/c/openstack/puppet-tripleo/+/657440,https://review.opendev.org/c/openstack/puppet-tripleo/+/658978,True,1.0,,,22,12,22,12,1.0,1,False,False,5,12,5,6.84,164.1,9,0,ok,1,3,6,0.37,8.87,1,0,ok,Clean
openstack-openstack-ansible-stable-stein-I2d49b68,openstack/openstack-ansible,stable/stein,I2d49b6802d8cf99f6d7ac74ae4ce0ab8f6d1c7a5,https://review.opendev.org/c/openstack/openstack-ansible/+/658710,https://review.opendev.org/c/openstack/openstack-ansible/+/676321,True,1.0,,,49,12,49,12,1.0,93,False,True,7,13,3,0.95,22.8,3,0,ok,1,3,2,1.42,34.13,0,0,ok,Clean
openstack-openstack-ansible-stable-queens-Iaf39289,openstack/openstack-ansible,stable/queens,Iaf392898c072ac4b39d878bb27654406c5ab0d8b,https://review.opendev.org/c/openstack/openstack-ansible/+/645831,https://review.opendev.org/c/openstack/openstack-ansible/+/659869,False,0.5556,scripts/log-collect.sh|tests/roles/bootstrap-host/vars/main.yml,tests/roles/bootstrap-host/defaults/main.yml|tests/vars/bootstrap-aio-vars.yml,92,9,96,10,1.0495,7,False,True,23,49,4,52.2,1252.69,12,15,ok,5,8,3,4.1,98.41,7,0,ok,Modified
openstack-openstack-ansible-stable-rocky-Iaf39289,openstack/openstack-ansible,stable/rocky,Iaf392898c072ac4b39d878bb27654406c5ab0d8b,https://review.opendev.org/c/openstack/openstack-ansible/+/645831,https://review.opendev.org/c/openstack/openstack-ansible/+/659712,False,0.75,scripts/log-collect.sh,playbooks/defaults/repo_packages/openstack_services.yml,92,9,100,17,1.1584,7,False,True,23,49,4,52.2,1252.69,12,15,ok,9,16,3,4.54,108.97,9,0,ok,Modified
openstack-openstack-ansible-stable-stein-Iaf39289,openstack/openstack-ansible,stable/stein,Iaf392898c072ac4b39d878bb27654406c5ab0d8b,https://review.opendev.org/c/openstack/openstack-ansible/+/645831,https://review.opendev.org/c/openstack/openstack-ansible/+/659709,True,1.0,,,92,9,103,18,1.198,6,False,True,23,49,4,52.2,1252.69,12,15,ok,3,6,2,3.7,88.83,3,0,ok,Modified
openstack-openstack-ansible-stable-stein-I621660f,openstack/openstack-ansible,stable/stein,I621660f39c4e51db4b8063feee782aae5cd16840,https://review.opendev.org/c/openstack/openstack-ansible/+/658698,https://review.opendev.org/c/openstack/openstack-ansible/+/690032,True,1.0,,,40,42,58,57,1.4024,166,False,True,3,7,3,1.13,27.11,1,1,ok,4,11,2,5.49,131.73,6,0,ok,Modified
openstack-tripleo-ipsec-stable-queens-Ibfa5ae1,openstack/tripleo-ipsec,stable/queens,Ibfa5ae179a98c57df2151cc633eb849ec8359a95,https://review.opendev.org/c/openstack/tripleo-ipsec/+/658680,https://review.opendev.org/c/openstack/tripleo-ipsec/+/658681,False,0.875,tasks/uninstall.yml,,24,16,24,16,1.0,0,False,False,7,9,1,1.01,24.12,8,0,ok,4,6,1,1.01,24.31,3,0,ok,Modified
openstack-openstack-ansible-lxc_hosts-stable-stein-I7770c54,openstack/openstack-ansible-lxc_hosts,stable/stein,I7770c5417feacfc43a3ad8801125603a55ba9ea8,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/656625,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/657386,True,1.0,,,18,0,18,0,1.0,4,True,False,4,7,2,2.33,56.01,3,0,ok,1,2,1,1.36,32.52,1,0,ok,Clean
openstack-puppet-tripleo-stable-queens-I2455162,openstack/puppet-tripleo,stable/queens,I245516257da280b91779313ffb18f84c8a4e3635,https://review.opendev.org/c/openstack/puppet-tripleo/+/640948,https://review.opendev.org/c/openstack/puppet-tripleo/+/658869,True,1.0,,,8,1,8,1,1.0,64,True,False,2,16,9,7.34,176.09,10,0,ok,2,4,2,2.4,57.65,2,0,ok,Clean
openstack-puppet-tripleo-stable-rocky-I2455162,openstack/puppet-tripleo,stable/rocky,I245516257da280b91779313ffb18f84c8a4e3635,https://review.opendev.org/c/openstack/puppet-tripleo/+/640948,https://review.opendev.org/c/openstack/puppet-tripleo/+/658816,True,1.0,,,8,1,8,1,1.0,64,True,False,2,16,9,7.34,176.09,10,0,ok,1,3,2,2.56,61.33,1,0,ok,Clean
openstack-openstack-ansible-lxc_hosts-stable-stein-I26d3c93,openstack/openstack-ansible-lxc_hosts,stable/stein,I26d3c9338247ffc789bf4a5291e65e954151cc51,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/658672,https://review.opendev.org/c/openstack/openstack-ansible-lxc_hosts/+/658683,True,1.0,,,10,0,10,0,1.0,3,True,False,1,2,2,0.06,1.37,1,0,ok,1,2,2,3.25,78.1,1,0,ok,Clean
openstack-openstack-ansible-os_keystone-stable-stein-If588f9e,openstack/openstack-ansible-os_keystone,stable/stein,If588f9ed4bc5d0deeb2b9c1bbeea5e9eb5ce7c79,https://review.opendev.org/c/openstack/openstack-ansible-os_keystone/+/655992,https://review.opendev.org/c/openstack/openstack-ansible-os_keystone/+/658377,True,1.0,,,8,2,8,2,1.0,6,True,False,2,10,3,13.17,316.06,5,1,ok,1,4,3,5.47,131.38,2,0,ok,Clean
openstack-tripleo-common-stable-stein-I80074ca,openstack/tripleo-common,stable/stein,I80074cad76d989c3a6c2fa1615b621c08503855f,https://review.opendev.org/c/openstack/tripleo-common/+/657430,https://review.opendev.org/c/openstack/tripleo-common/+/658745,True,1.0,,,6,1,6,1,1.0,11,True,False,3,9,6,3.66,87.94,2,2,ok,1,8,5,8.82,211.77,4,0,ok,Clean
openstack-openstack-ansible-os_tempest-stable-stein-I4754377,openstack/openstack-ansible-os_tempest,stable/stein,I47543778487b6a9a2972b29d270d199a4d1e9b61,https://review.opendev.org/c/openstack/openstack-ansible-os_tempest/+/651896,https://review.opendev.org/c/openstack/openstack-ansible-os_tempest/+/659707,True,1.0,,,1,0,1,0,1.0,10,True,False,1,6,4,28.1,674.32,0,1,ok,2,7,3,3.62,86.95,4,0,ok,Clean
openstack-puppet-tripleo-stable-rocky-Ic2e1666,openstack/puppet-tripleo,stable/rocky,Ic2e1666ad39762caf9bf68272fdb00ee42658bb8,https://review.opendev.org/c/openstack/puppet-tripleo/+/656943,https://review.opendev.org/c/openstack/puppet-tripleo/+/658060,True,1.0,,,7,0,7,0,1.0,9,True,False,1,2,2,2.21,53.16,3,0,ok,1,3,3,5.39,129.28,2,0,ok,Clean
openstack-puppet-tripleo-stable-queens-Ic2e1666,openstack/puppet-tripleo,stable/queens,Ic2e1666ad39762caf9bf68272fdb00ee42658bb8,https://review.opendev.org/c/openstack/puppet-tripleo/+/656943,https://review.opendev.org/c/openstack/puppet-tripleo/+/658061,True,1.0,,,7,0,7,0,1.0,8,True,False,1,2,2,2.21,53.16,3,0,ok,1,4,4,5.17,124.04,1,0,ok,Clean
openstack-puppet-tripleo-stable-stein-Ic2e1666,openstack/puppet-tripleo,stable/stein,Ic2e1666ad39762caf9bf68272fdb00ee42658bb8,https://review.opendev.org/c/openstack/puppet-tripleo/+/656943,https://review.opendev.org/c/openstack/puppet-tripleo/+/658059,True,1.0,,,7,0,7,0,1.0,8,True,False,1,2,2,2.21,53.16,3,0,ok,1,3,3,5.09,122.14,3,0,ok,Clean
openstack-openstack-ansible-tests-stable-stein-I8a070e0,openstack/openstack-ansible-tests,stable/stein,I8a070e0aded59dd7a4751218bd95bc23d153c6d3,https://review.opendev.org/c/openstack/openstack-ansible-tests/+/653978,https://review.opendev.org/c/openstack/openstack-ansible-tests/+/658295,False,0.9333,tox.ini,,46,46,45,45,0.9783,2,False,True,12,9,3,19.01,456.21,5,2,ok,2,7,2,1.65,39.63,3,0,ok,Modified
openstack-openstack-ansible-os_tempest-stable-stein-I7600f17,openstack/openstack-ansible-os_tempest,stable/stein,I7600f1750538335c1348e7d042e6bf450910e12c,https://review.opendev.org/c/openstack/openstack-ansible-os_tempest/+/657778,https://review.opendev.org/c/openstack/openstack-ansible-os_tempest/+/658286,True,1.0,,,0,29,0,29,1.0,1,False,False,3,11,4,0.3,7.28,3,1,ok,2,5,3,0.37,8.99,4,0,ok,Clean
openstack-puppet-tripleo-stable-queens-I629e9e3,openstack/puppet-tripleo,stable/queens,I629e9e37aff9a1610df874b46c7a5b1eedd3e374,https://review.opendev.org/c/openstack/puppet-tripleo/+/642549,https://review.opendev.org/c/openstack/puppet-tripleo/+/657763,True,1.0,,,14,5,14,5,1.0,64,True,False,1,7,5,0.37,8.97,2,0,ok,1,3,3,7.73,185.45,2,0,ok,Clean
openstack-tripleo-common-stable-stein-I2e43de0,openstack/tripleo-common,stable/stein,I2e43de001938bcdec96875ede0ef52d4742dc01c,https://review.opendev.org/c/openstack/tripleo-common/+/656705,https://review.opendev.org/c/openstack/tripleo-common/+/657448,True,1.0,,,13,5,13,5,1.0,0,True,False,3,19,7,5.27,126.43,6,1,ok,1,4,5,0.67,16.01,1,0,ok,Clean
openstack-puppet-tripleo-stable-rocky-Ic11e033,openstack/puppet-tripleo,stable/rocky,Ic11e0330010f51c39a8a27700cd7d96b466bd532,https://review.opendev.org/c/openstack/puppet-tripleo/+/653547,https://review.opendev.org/c/openstack/puppet-tripleo/+/662564,True,1.0,,,6,5,6,5,1.0,53,True,False,2,7,5,17.89,429.46,5,0,ok,2,6,4,27.82,667.71,6,0,ok,Clean
openstack-puppet-tripleo-stable-stein-Ic11e033,openstack/puppet-tripleo,stable/stein,Ic11e0330010f51c39a8a27700cd7d96b466bd532,https://review.opendev.org/c/openstack/puppet-tripleo/+/653547,https://review.opendev.org/c/openstack/puppet-tripleo/+/662563,True,1.0,,,6,5,6,5,1.0,37,True,False,2,7,5,17.89,429.46,5,0,ok,1,2,2,11.41,273.74,1,0,ok,Clean
openstack-puppet-tripleo-stable-queens-Ic11e033,openstack/puppet-tripleo,stable/queens,Ic11e0330010f51c39a8a27700cd7d96b466bd532,https://review.opendev.org/c/openstack/puppet-tripleo/+/653547,https://review.opendev.org/c/openstack/puppet-tripleo/+/662567,True,1.0,,,6,5,6,5,1.0,26,True,False,2,7,5,17.89,429.46,5,0,ok,1,2,2,0.87,20.78,2,0,ok,Clean
